,embedding,name
741,"[5.68166783e-04 1.94358279e-03 1.18171425e-04 ... 2.41959327e-07
 1.11439863e-06 1.71440001e-06]",embedding_chest_subset65
742,"[4.2122064e-04 2.9028326e-05 3.3822491e-06 ... 1.1850299e-07 5.6873883e-08
 2.6863590e-08]",embedding_isic_subset98
743,"[1.3460548e-06 7.4660244e-07 1.4018929e-07 ... 2.6828493e-09 9.1310498e-10
 1.5131805e-09]",embedding_kimia_subset23
744,"[2.55190025e-05 5.93263758e-05 2.45900492e-06 ... 1.94352992e-07
 1.12955334e-07 5.50884671e-08]",embedding_sti10_subset82
745,"[3.6785516e-06 7.1254731e-06 1.0625662e-06 ... 1.2775301e-08 1.4691294e-08
 1.7677714e-08]",embedding_textures_subset14
746,"[1.6024559e-04 2.0411066e-04 1.3341870e-04 ... 6.6384297e-07 5.6927905e-07
 4.0606025e-07]",embedding_pcam-small_subset45
747,"[2.2095774e-06 5.6752629e-07 3.3958852e-07 ... 5.4398450e-09 1.9836990e-09
 1.3678308e-08]",embedding_kimia_subset9
748,"[1.7003591e-05 6.9578200e-06 7.7006990e-07 ... 1.1604752e-07 6.3544938e-09
 1.2193652e-08]",embedding_stl10_subset34
749,"[3.8192640e-05 1.3449411e-05 1.7398943e-06 ... 7.1795114e-08 4.0293564e-08
 7.5015727e-08]",embedding_sti10_subset65
750,"[3.3282267e-04 5.0530140e-04 2.0982945e-04 ... 1.3430366e-06 4.6442037e-06
 2.0680886e-06]",embedding_pcam-middle_subset38
751,"[2.8480208e-04 3.4250578e-04 1.6506403e-04 ... 1.0367397e-09 2.1129003e-06
 3.4056772e-08]",embedding_pcam-middle_subset53
752,"[2.53604571e-06 3.16658156e-06 6.58949943e-07 ... 3.41307818e-08
 8.20017387e-09 1.16525705e-08]",embedding_textures_subset98
753,"[3.7213450e-04 5.1420586e-05 3.9994202e-06 ... 5.6639527e-07 2.2707043e-08
 1.3618580e-07]",embedding_isic_subset14
754,"[6.8844418e-04 1.1024224e-03 6.6168199e-05 ... 1.2226094e-06 1.5311659e-08
 8.9763154e-07]",embedding_chest_subset82
755,"[1.05871595e-06 4.67713193e-07 1.57999736e-07 ... 4.67579397e-09
 1.00188675e-08 2.00511230e-09]",embedding_kimia_subset27
756,"[7.9844340e-06 2.0233660e-05 2.2096692e-06 ... 2.6537583e-08 1.6995585e-08
 1.5537829e-08]",embedding_textures_subset10
757,"[1.9147674e-05 2.0738049e-05 1.8907768e-06 ... 1.9910586e-07 3.2421813e-08
 2.3711841e-08]",embedding_sti10_subset86
758,"[1.5539294e-03 2.0425851e-03 9.9040888e-05 ... 1.6924739e-06 3.3369906e-07
 1.8286081e-06]",embedding_chest_subset61
759,"[2.7167299e-04 4.0705453e-04 2.0739748e-04 ... 4.5926694e-07 3.7827897e-07
 2.8343077e-06]",embedding_pcam-middle_subset57
760,"[9.6193614e-04 1.7753661e-03 1.0102136e-04 ... 3.0805579e-06 2.4697110e-08
 1.3913999e-06]",embedding_chest_subset86
761,"[2.5770738e-04 7.2880568e-05 4.0277714e-06 ... 1.3475565e-07 3.5807012e-08
 1.0608684e-06]",embedding_isic_subset10
762,"[1.4722675e-05 5.5249257e-06 8.8946837e-07 ... 3.5219550e-08 2.1826676e-08
 8.5451193e-09]",embedding_stl10_subset30
763,"[1.4721867e-04 2.0855899e-04 1.1807984e-04 ... 3.0482076e-07 1.9560024e-07
 8.6113118e-08]",embedding_pcam-small_subset41
764,"[5.3303538e-05 6.7515517e-05 4.8738248e-06 ... 2.0742169e-08 1.5807370e-07
 6.6723011e-08]",embedding_sti10_subset61
765,"[1.9639015e-06 5.5231317e-07 1.8587980e-07 ... 6.8434973e-09 3.2332916e-09
 2.0313029e-09]",embedding_kimia_subset46
766,"[1.1950500e-06 1.8940761e-06 4.1763244e-07 ... 5.7642979e-09 2.8221465e-09
 2.5382224e-08]",embedding_textures_subset71
767,"[6.6675508e-04 1.7230166e-04 1.4444792e-05 ... 1.5138205e-06 2.4169333e-07
 1.7621889e-07]",embedding_isic_subset96
768,"[2.8136247e-04 3.5860349e-04 1.9685531e-04 ... 8.2661279e-07 3.4042756e-07
 5.6600089e-07]",embedding_pcam-middle_subset36
769,"[8.8817986e-05 1.2647450e-05 1.3845760e-06 ... 6.8161917e-08 1.9332471e-07
 6.1403393e-09]",embedding_isic_subset71
770,"[2.4223218e-06 5.5583672e-07 5.1357847e-06 ... 9.4681605e-09 5.9309371e-09
 1.8869818e-08]",embedding_kimia_subset7
771,"[1.2596995e-04 2.1483900e-04 8.6362110e-05 ... 5.9522750e-07 2.2259940e-07
 3.4715561e-07]",embedding_pcam-small_subset20
772,"[1.5588395e-05 5.9795129e-06 7.4800965e-07 ... 9.5529975e-09 2.0195481e-08
 2.8058462e-08]",embedding_stl10_subset51
773,"[2.6670782e-06 2.1979306e-06 7.0042279e-07 ... 3.0922580e-09 1.0468152e-08
 1.2684344e-08]",embedding_textures_subset96
774,"[2.7162678e-04 4.1170412e-04 2.0349849e-04 ... 4.1427267e-08 5.3245521e-06
 2.0936078e-11]",embedding_pcam-middle_subset19
775,"[3.1278600e-05 1.9401568e-05 2.0249449e-06 ... 3.7822794e-08 3.5392315e-08
 1.2718081e-07]",embedding_sti10_subset44
776,"[1.9000670e-05 7.9270139e-06 8.9094073e-07 ... 1.3847726e-08 2.3133804e-08
 9.6970485e-09]",embedding_stl10_subset15
777,"[1.1776816e-04 2.4775587e-04 5.2290299e-05 ... 5.3302557e-08 4.6671883e-07
 1.7208242e-07]",embedding_pcam-small_subset64
778,"[1.0020122e-03 1.3017503e-04 7.8179073e-06 ... 2.9154882e-07 8.3398027e-07
 9.4586977e-07]",embedding_isic_subset35
779,"[2.1562011e-04 2.8996004e-04 1.6226359e-04 ... 1.5420186e-07 7.2748441e-07
 1.6813893e-06]",embedding_pcam-middle_subset72
780,"[1.1305408e-06 4.2780567e-07 1.4356793e-07 ... 1.5225599e-08 7.2163013e-09
 3.0104923e-09]",embedding_kimia_subset69
781,"[1.2080147e-05 7.0732372e-06 4.0956240e-07 ... 2.2819300e-08 6.3065144e-09
 5.9619332e-09]",embedding_stl10_subset99
782,"[6.5712578e-04 1.1669382e-03 1.3437138e-04 ... 8.6434522e-07 2.2547070e-08
 8.0718689e-07]",embedding_chest_subset44
783,"[1.4415771e-05 7.2058801e-06 8.3429791e-07 ... 7.2041981e-09 1.8496367e-08
 1.5812192e-08]",embedding_stl10_subset8
784,"[3.0668429e-04 3.5887034e-04 1.8247832e-04 ... 5.7060794e-07 3.0911817e-08
 1.6968374e-07]",embedding_pcam-middle_subset95
785,"[5.50132245e-06 1.53290021e-05 2.20624179e-06 ... 1.76546759e-08
 3.81173004e-09 1.09720455e-08]",embedding_textures_subset35
786,"[9.4899602e-05 2.0309488e-04 8.0266305e-05 ... 5.2192775e-07 3.4867986e-07
 3.3100338e-08]",embedding_pcam-small_subset83
787,"[2.9031237e-04 3.8238053e-04 1.7884381e-04 ... 4.5956148e-07 5.7233528e-06
 9.1979609e-07]",embedding_pcam-middle_subset78
788,"[1.3823504e-05 9.5424039e-06 9.0582665e-07 ... 3.7081925e-08 1.8750249e-08
 1.8791168e-08]",embedding_sti10_subset25
789,"[2.2821534e-05 7.8448638e-06 7.2697429e-07 ... 5.9075451e-09 5.4318114e-08
 4.4039901e-08]",embedding_stl10_subset74
790,"[2.1426536e-06 3.2349683e-07 2.4287655e-07 ... 2.5334073e-09 5.8710219e-09
 3.0357903e-09]",embedding_kimia_subset84
791,"[6.2637334e-04 1.0754893e-04 8.7186281e-06 ... 7.7143937e-07 1.2890032e-06
 1.3001335e-07]",embedding_isic_subset54
792,"[2.6975715e-04 3.5389367e-04 1.7595799e-04 ... 1.4666167e-06 1.0537027e-06
 7.2759583e-08]",embedding_pcam-middle_subset13
793,"[1.59750052e-04 2.32025021e-04 1.01009755e-04 ... 2.35316793e-06
 2.12890143e-07 3.02458886e-07]",embedding_pcam-small_subset89
794,"[1.2750562e-03 2.8573361e-03 7.9823592e-05 ... 8.9375840e-09 2.2793190e-06
 5.6908311e-07]",embedding_chest_subset25
795,"[2.8535951e-04 3.2479918e-04 1.9204650e-04 ... 1.0604531e-06 2.0285854e-06
 2.7452518e-07]",embedding_pcam-middle_subset4
796,"[1.0177438e-05 8.8275438e-06 6.1965670e-07 ... 2.9122806e-09 4.2295296e-09
 7.9165723e-09]",embedding_stl10_subset2
797,"[3.1234263e-06 3.2728638e-06 1.7717988e-06 ... 1.2754137e-08 1.9082682e-08
 4.4964703e-09]",embedding_textures_subset54
798,"[2.8292397e-05 1.2261183e-05 1.2567065e-06 ... 3.4895205e-08 1.0304395e-08
 2.8659883e-08]",embedding_stl10_subset93
799,"[7.8848443e-06 3.6637977e-07 1.0351413e-06 ... 9.7486019e-09 5.6656773e-09
 4.2401207e-09]",embedding_kimia_subset63
